ano,numero,ementa,autores,id,texto_original,OCCUPATION,PERSON,REGION,ORG,STREET,MISC,LOC,DATE,address,city,country,lat,lng,state,postal
2021,275,"Requer ao Excelentíssimo Prefeito Municipal, José da Silva Coelho Neto, que implante iluminação pública da Rodovia Deputado Benedito Lúcio Machado, desde a Associação da Princesa até o Povoado da Platina.",20,2971,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2971/275-2021.pdf,"('Prefeito Municipal',)",,"('Povoado da Platina',)","('Associação da Princesa',)",Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2021,276,"Requer à Companhia Paranaense de Energia - COPEL, que implante iluminação pública da Rodovia Deputado Benedito Lúcio Machado, desde a Associação da Princesa até o Povoado da Platina.",20,2972,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2972/276-2021.pdf,,,"('Povoado da Platina',)","('Companhia Paranaense de Energia', 'COPEL', 'Associação da Princesa')",Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2021,455,"Requer que seja expedido ofício ao Excelentíssimo Deputado Estadual, Senhor Mauro Moraes, solicitando-lhe que envide esforços para que seja realizado o recape asfáltico no acostamento da Rodovia Deputado Benedito Lúcio Machado, sentido Platina, bem como uma ciclovia e iluminação pública para que as pessoas possam trafegar em segurança para os seus trabalhos, práticas de esportes e lazer.
A realização dessas melhorias é de suma importância devido a frequentes acidentes, inclusive fatais, ocorridos no referido trecho da rodovia pelo grande fluxo de pessoas e veículos.",13,3172,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3172/455-2021.pdf,"('Deputado Estadual',)","('Senhor Mauro Moraes',)","('Platina',)",,Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2021,456,"Requer que seja expedido ofício ao ilustríssimo Superintendente Regional do DER/PR, Senhor Sergio Selvatici, agradecendo-lhe pelo recape asfáltico realizado na Rodovia Deputado Benedito Lúcio Machado, e solicitando-lhe que envide esforços para que seja realizado o recape asfáltico no acostamento da referida rodovia, sentido Povoado da Platina, bem como uma ciclovia e iluminação pública para que as pessoas possam trafegar em segurança para os seus trabalhos, práticas de esportes e lazer.
A realização dessas melhorias é de suma importância devido a frequentes acidentes, inclusive fatais, ocorridos no referido trecho da rodovia pelo grande fluxo de pessoas e veículos.",13,3173,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3173/456-2021.pdf,"('Superintendente Regional do DER/PR',)","('Senhor Sergio Selvatici',)","('Povoado da Platina',)",,Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2021,457,"Requer que seja expedido ofício ao ilustríssimo Secretário de Infraestrutura do Estado do Paraná, Senhor Sandro Alex, solicitando-lhe que envide esforços para que seja realizado o recape asfáltico no acostamento da Rodovia Deputado Benedito Lúcio Machado, sentido Platina, bem como uma ciclovia e iluminação pública para que as pessoas possam trafegar em segurança para os seus trabalhos, práticas de esportes e lazer.
A realização dessas melhorias é de suma importância devido a frequentes acidentes, inclusive fatais, ocorridos no referido trecho da rodovia pelo grande fluxo de pessoas e veículos.",13,3174,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3174/457-2021.pdf,"('Secretário de Infraestrutura do Estado do Paraná',)","('Senhor Sandro Alex',)","('Platina',)",,Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2021,658,"Requer que seja expedido ofício ao Excelentíssimo Deputado Estadual Tercílio Turini, solicitando-lhe que interceda junto ao DER/PR, para que seja liberada autorização para ocupação de faixa de domínio pela SANEPAR para a implantação de rede de abastecimento de água na Rodovia Deputado Benedito Lúcio Machado, desde o trevo da BR-153 até o Povoado da Platina, a fim de atender as residências que ficam nas margens da rodovia.",143,3412,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3412/658-2021.pdf,"('Deputado Estadual Tercílio Turini',)",,"('Povoado da Platina',)","('DER/PR', 'SANEPAR')",Rodovia Deputado Benedito Lúcio Machado,,"('BR-153',)",,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2022,72,"Solicita a Secretaria Municipal de Agricultura, Pecuária e Meio Ambiente que, através dos departamentos competentes, realize a roçagem e limpeza do mato da Praça do Jardim Colorado, ao lado da Rodovia Deputado Benedito Lúcio Machado.",15,3538,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3538/72-2022.pdf,,,,"('Secretaria Municipal de Agricultura, Pecuária e Meio Ambiente',)",Rodovia Deputado Benedito Lúcio Machado,,"('Praça do Jardim Colorado',)",,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2022,73,"Solicita aos departamentos competentes, que providenciem a poda dos arbustos (Pingo-de-ouro) e a realização de reparos na calçada no trecho entre o Sindicato dos Servidores Públicos e o trevo para o Povoado da Platina (Pipeline Piscinas) na Rodovia Deputado Benedito Lúcio Machado.",15,3539,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3539/73-2022.pdf,"('Pipeline Piscinas',)",,"('Povoado da Platina',)","('Sindicato dos Servidores Públicos',)",Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2022,328,"Solicita ao Senhor Prefeito Municipal, com base na Lei Federal n° 13.913, de 25 de novembro de 2019, que encaminhe a este Poder Legislativo, Projeto de Lei reduzindo a faixa de domínio da Rodovia Deputado Benedito Lúcio Machado, que atualmente é de 15 (quinze) metros, passando para área edificável até o limite de 05 (cinco) metros.",13,3829,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3829/328-2022.pdf,,"('Senhor Prefeito Municipal',)",,,Rodovia Deputado Benedito Lúcio Machado,,,"('25 de novembro de 2019',)",Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2022,615,"Solicita ao Excelentíssimo Deputado Estadual Cobra Repórter que interceda junto aos órgãos do Governo Estadual, no sentido de providenciar a instalação de dois redutores de velocidade na Rodovia Deputado Benedito Lúcio Machado nos seguintes locais: 
1.	Um redutor logo na entrada do Distrito da Platina;
2.	Outro redutor mais adiante próximo à Igreja Assembleia de Deus.",20,4172,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4172/615-2022.pdf,"('Deputado Estadual Cobra Repórter',)",,"('Distrito da Platina',)","('Governo Estadual', 'Igreja Assembleia de Deus')",Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2022,617,"Solicita ao Departamento de Estradas e Rodagens DER-PR, para que providencie a pintura das faixas na Rodovia Deputado Benedito Lúcio Machado, no perímetro interno ao bairro da Platina.",20,4174,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4174/617-2022.pdf,,,"('Platina',)","('Departamento de Estradas e Rodagens DER-PR',)",Rodovia Deputado Benedito Lúcio Machado,,,,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2023,256,"Solicita à Secretaria Municipal de Obras e Serviços Públicos para que proceda melhorias na calçada da Rodovia Deputado Benedito Lúcio Machado, desde o trevo da BR-153 até o Jardim Colorado, visto que a mesma está repleta de buracos e em alguns pontos nem existe mais piso para o pedestre caminhar. Reiterando o pedido do Requerimento nº 92/2023.",15,4572,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2023/4572/256-2023.pdf,,,"('Jardim Colorado',)","('Secretaria Municipal de Obras e Serviços Públicos',)",Rodovia Deputado Benedito Lúcio Machado,,"('BR-153',)",,Rod. Dep. Benedito Lúcio Machado - Santo Antônio da Platina,,,-23.298077261461,-50.0543756833442,,
2021,37,"Solicita ao Ministro da Infraestrutura, Sr. Tarcísio Gomes de Freitas e ao Diretor-Presidente da Empresa de Planejamento e Logística - EPL, Sr. Luis Oinho de Lima, que incluam no planejamento de obras e serviços para a concessão de trecho da Rodovia BR-153, obras de acesso à Vila Santa Terezinha.",15,2707,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2707/37-2021.pdf,"('Ministro da Infraestrutura', 'Diretor-Presidente da Empresa de Planejamento e Logística - EPL')","('Sr. Tarcísio Gomes de Freitas', 'Sr. Luis Oinho de Lima')","('Vila Santa Terezinha',)",,Rodovia BR-153,,,,"Rodovia Transbrasiliana Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2958963,-50.0657522,Paraná,
2021,62,"Solicita à Concessionária ECONORTE a construção de faixa elevada na Rodovia BR-153, na entrada do Jd. Santa Terezinha.",17,2732,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2732/62-2021.pdf,,,"('Jd', 'Santa Terezinha')",,Rodovia BR-153,,,,"Rodovia Transbrasiliana Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2958963,-50.0657522,Paraná,
2022,206,"Solicita a Secretaria Municipal de Serviços e Obras Públicas para que realize operação tapa-buraco na Rua D. Pedro II, próximo ao cruzamento com a Rodovia BR-153, e ao Recanto Feliz que, conforme imagens em anexo, tem atrapalhado de forma significativa o trânsito de veículos naquele local.",14,3686,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3686/206-2022.pdf,,,,"('Secretaria Municipal de Serviços e Obras Públicas',)",Rodovia BR-153,"('Recanto Feliz',)",,,"Rodovia Transbrasiliana Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2958963,-50.0657522,Paraná,
2021,40,Solicita ao Executivo que proceda a passagem de máquina na Rua Ancião Júlio Cirilo.,20,2710,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2710/40-2021.pdf,,,,"('Executivo',)",Rua Ancião Júlio Cirilo,,,,"Rua Anciao Julio Cirilo De Souza Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3080276,-50.0860791,Paraná,
2021,50,"Solicita ao Executivo que realize a ""operação tapa-buracos"" na Rua Deputado José Afonso.",17,2720,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2720/50-2021.pdf,,,,"('Executivo',)",Rua Deputado José Afonso,,,,"Rua Deputado José Afonso Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2926132,-50.0791346,Paraná,86430-000
2022,192,"Solicita ao Departamento Municipal de Trânsito que analise o caso e providencie a instalação de redutor de velocidade na Rua Deputado José Afonso, próximo ao cruzamento com a Rua D. Pedro II.",142,3668,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3668/192-2022.pdf,,,,"('Departamento Municipal de Trânsito',)",Rua Deputado José Afonso,,,,"Rua Deputado José Afonso Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2926132,-50.0791346,Paraná,86430-000
2021,51,"Solicita ao Executivo que faça o calçamento, reforço de muros e autuação dos depositantes de lixo na Rua 7 de Setembro, nos fundos do Cemitério.",17,2721,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2721/51-2021.pdf,,,,"('Executivo', 'Cemitério')",Rua 7 de Setembro,,,,"Rua Sete De Setembro Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2940747,-50.0779394,Paraná,86430-000
2021,493,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que determine à Secretaria Municipal de Serviços e Obras Pública, que proceda limpeza da calçada na Rua 7 de Setembro, atrás do Cemitério, visto que o local encontra-se com muito lixo, fazendo com que os pedestres tenham que transitar na rua, o que pode gerar acidentes graves.",142,3210,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3210/493-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,"('Secretaria Municipal de Serviços e Obras Pública', 'Cemitério')",Rua 7 de Setembro,,,,"Rua Sete De Setembro Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2940747,-50.0779394,Paraná,86430-000
2021,542,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que, por meio da Secretaria Municipal de Serviços e Obras Públicas, tape um buraco existente na Rua 7 de Setembro, altura do  n.º 700, em frente à Clínica Bali, visto que esse buraco está causando infiltração nos imóveis daquela localidade.",148,3265,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3265/542-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,"('Secretaria Municipal de Serviços e Obras Públicas', 'Clínica Bali')",Rua 7 de Setembro,,,,"Rua Sete De Setembro Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2940747,-50.0779394,Paraná,86430-000
2021,568,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que, por meio da Secretaria Municipal de Serviços e Obras Públicas, proceda operação tapa-buraco no cruzamento da Rua 7 de Setembro com a Rua Munhoz da Rocha.",148,3308,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3308/568-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,"('Secretaria Municipal de Serviços e Obras Públicas',)",Rua 7 de Setembro,,,,"Rua Sete De Setembro Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2940747,-50.0779394,Paraná,86430-000
2022,387,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que realize operação tapa-buraco no trecho da Rua 7 de Setembro, atrás do Cemitério Municipal São João Batista, e da mesma forma, realizem manutenção da calçada, e nos muros desse mesmo local.",5,3901,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3901/387-2022.pdf,,,,"('Secretaria Municipal de Serviços e Obras Públicas', 'Cemitério Municipal São João Batista')",Rua 7 de Setembro,,,,"Rua Sete De Setembro Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2940747,-50.0779394,Paraná,86430-000
2021,54,"Solicita ao Executivo a construção de faixa elevada na Rua Wenceslau Braz na quadra do número 1195, no Jd. Santa Cruz",17,2724,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/2724/54-2021.pdf,,,"('Jd.', 'Santa Cruz')","('Executivo',)",Rua Wenceslau Braz,,,,"Rua Wenceslau Braz Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2923122,-50.0763514,Paraná,86430-000
2021,352,"Solicita que seja realizada uma vistoria nas calçadas recém instaladas na Rua Wenceslau Braz, no Jardim São Pedro, próximo a nova ponte. As calçadas ficaram íngremes demais e com desníveis que ficaram perigosos, especialmente em dias de chuvas. Inclusive, há relatos de que um morador se feriu gravemente nesses últimos dias. Além disso, os pedestres estão preferindo caminhar pela rua ao invés de usar as calçadas, o que representa um risco para acidentes de trânsito. Desta forma, solicitamos que sejam tomadas providências urgentes sobre tal situação. Segue fotos da citada localidade.",17,3055,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3055/352-2021.pdf,,,"('Jardim São Pedro',)",,Rua Wenceslau Braz,,,,"Rua Wenceslau Braz Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2923122,-50.0763514,Paraná,86430-000
